"","GeoName","Region","year","Totalemploymentnumberofjobs","Wageandsalaryemployment","Proprietorsemployment","Farmproprietorsemployment","Nonfarmproprietorsemployment2","Farmemployment","Nonfarmemployment","Privatenonfarmemployment","Forestryfishingandrelatedactivities","Miningquarryingandoilandgasextraction","Utilities","Construction","Manufacturing","Wholesaletrade","Retailtrade","Transportationandwarehousing","Information","Financeandinsurance","Realestateandrentalandleasing","Professionalscientificandtechnicalservices","Managementofcompaniesandenterprises","Administrativeandsupportandwastemanagementandremediationservices","Educationalservices","Healthcareandsocialassistance","Artsentertainmentandrecreation","Accommodationandfoodservices","Otherservicesexceptgovernmentandgovernmententerprises","Governmentandgovernmententerprises","Federalcivilian","Military","Stateandlocal","Stategovernment","Localgovernment","Post","year_effective"
"1001","Vermont",1,2011,416949,313164,103785,6777,97008,9236,407713,350448,"3442","1109","1879","27945","34247",10920,46634,"9073","6307",14643,14868,25835,1643,16625,16949,55012,10943,"31716","20658",57265,6470,4328,46467,16500,29967,0,2023
"1002","Vermont",1,2012,421870,318185,103685,6782,96903,9363,412507,354835,"3639","1492","1920","28147","35570",10447,45891,"9108","5955",14394,14431,26121,2221,17114,17119,56191,11212,"32311","21552",57672,6476,4395,46801,16631,30170,0,2023
"1003","Vermont",1,2013,424997,320078,104919,6764,98155,9713,415284,357469,"3736","1372","1907","28034","35818",10492,46029,"8913","5996",14200,14772,26366,2182,17448,17439,56732,11239,"33267","21527",57815,6589,4402,46824,16848,29976,0,2023
"1004","Vermont",1,2014,429010,323136,105874,6673,99201,9634,419376,361107,"3748","1271","1851","28577","35081",11304,46361,"8812","6148",13786,14950,26327,2337,17777,17986,56957,11679,"34183","21972",58269,6697,4359,47213,17200,30013,0,2023
"1005","Vermont",1,2015,432560,325808,106752,6656,100096,9607,422953,364830,"3616","1382","1741","28703","34821",11445,46220,"9036","5979",13882,15175,26980,2479,17559,18626,57888,11453,"35229","22616",58123,6791,4349,46983,17074,29909,0,2023
"1006","Vermont",1,2016,433791,326960,106831,6545,100286,9299,424492,366269,"3592","1391","1688","29168","34089",10751,46292,"8962","6098",14091,15437,26903,2467,17994,19288,58580,11769,"35291","22418",58223,6954,4309,46960,17088,29872,0,2023
"1007","Vermont",1,2017,435861,328080,107781,6444,101337,9372,426489,368780,"3372","1364","1475","28475","33693",10550,47045,"9165","6019",13924,15927,27473,2302,18800,19380,59572,12052,"36509","21683",57709,6966,3983,46760,16920,29840,0,2023
"1008","Vermont",1,2018,437661,328949,108712,6431,102281,9290,428371,370799,"3431","1185","1481","28653","33737",10371,46579,"9370","5882",14236,16269,27842,2342,19245,19122,60014,12416,"36237","22387",57572,7023,3802,46747,16840,29907,0,2023
"1009","Vermont",1,2019,433442,328872,104570,6291,98279,9152,424290,366649,"3366","994","1537","28123","33617",10337,45322,"9651","5744",14080,15720,27816,2275,19193,18548,59936,11944,"36291","22155",57641,7157,3763,46721,16571,30150,0,2023
"1010","Vermont",1,2020,409316,300258,109058,6354,102704,9102,400214,345171,"3559","1075","1528","27883","31729",9967,43039,"9098","5425",15055,17029,28135,2410,18202,16891,57045,10623,"26204","20274",55043,7375,3772,43896,15836,28060,0,2023
"1011","Vermont",1,2021,421226,307850,113376,6347,107029,9164,412062,357444,"3386","1408","1542","28256","32011",10129,44651,"9598","5817",15552,18556,29879,2369,18954,16556,57453,11166,"29177","20984",54618,6954,3702,43962,15422,28540,0,2023
"1012","Vermont",1,2022,436306,316746,119560,6347,113213,9359,426947,372102,"3375","1513","1583","29182","32382",10519,45749,"9852","6350",16665,20540,31367,2402,19944,17805,57369,11512,"32325","21668",54845,6764,3373,44708,15488,29220,0,2023
"1013","Virginia",5,2001,4417451,3760473,656978,48841,608137,60188,4357263,3548925,"12392","11962","12222","293697","351234",124575,477685,"138408","131730",165414,144116,381046,74045,244399,66426,326205,75348,"273262","244759",808338,156975,167477,483886,153335,330551,0,NA
"1014","Virginia",5,2002,4421728,3746524,675204,45281,629923,57814,4363914,3541167,"13006","11142","12165","290423","329534",122336,478495,"134218","117503",169479,148383,380143,70839,244555,69019,341763,78773,"274968","254423",822747,163083,170371,489293,149781,339512,0,NA
"1015","Virginia",5,2003,4467318,3757420,709898,43521,666377,57818,4409500,3583920,"11716","11176","11448","303474","312867",122147,480774,"134411","110393",173053,158930,392256,71921,244709,72773,350901,77790,"282472","260709",825580,164625,170967,489988,145800,344188,0,NA
"1016","Virginia",5,2004,4587035,3839333,747702,42505,705197,54244,4532791,3696245,"12268","11072","11302","323731","306657",125761,490295,"135140","108652",173152,174277,418577,72976,256246,75974,358817,80036,"293508","267804",836546,168932,167942,499672,149019,350653,0,NA
"1017","Virginia",5,2005,4700990,3915225,785765,41967,743798,51755,4649235,3806968,"12422","11615","11456","343799","301373",128740,499079,"139696","106910",176714,191802,437437,75347,261213,79933,374523,82389,"301958","270562",842267,169158,163394,509715,151541,358174,0,NA
"1018","Virginia",5,2006,4781754,3965608,816146,40945,775201,50804,4730950,3879342,"12206","12690","11442","351563","294558",131048,503912,"138513","104999",180096,199474,456413,77640,269467,84598,381542,85298,"311341","272542",851608,170622,163050,517936,153526,364410,0,NA
"1019","Virginia",5,2007,4869298,3998351,870947,41155,829792,50569,4818729,3960072,"12523","12858","11842","343007","285988",133540,508576,"141275","104547",187303,207741,481868,79609,278459,87259,397808,89614,"317527","278728",858657,173168,160836,524653,154781,369872,0,NA
"1020","Virginia",5,2008,4870374,3993678,876696,40732,835964,49998,4820376,3947804,"12516","14721","12273","320696","273794",130782,495862,"137694","101586",191530,206162,497846,79874,275972,90230,412967,92497,"320768","280034",872572,176551,160939,535082,158305,376777,0,NA
"1021","Virginia",5,2009,4758069,3864857,893212,40741,852471,50583,4707486,3834231,"12218","13651","12037","283229","249733",124103,474225,"131425","94921",197241,202628,500972,77232,262026,93772,422888,91358,"313872","276700",873255,182855,154739,535661,156939,378722,0,NA
"1022","Virginia",5,2010,4743177,3852484,890693,40739,849954,53862,4689315,3814954,"12103","14895","11514","271482","240138",120333,469985,"130882","90248",191912,205481,508177,76370,266388,96034,431689,92251,"313576","271496",874361,191161,152360,530840,156114,374726,0,NA
"1023","Virginia",5,2011,4802651,3881610,921041,40615,880426,50922,4751729,3881178,"12164","14115","11315","264176","241364",123483,478676,"135000","88580",205235,210910,513983,75804,271024,97082,441656,94513,"322397","279701",870551,191863,145463,533225,158767,374458,0,NA
"1024","Virginia",5,2012,4856833,3926456,930377,40288,890089,50787,4806046,3933908,"12812","16510","11100","266151","243046",122235,481663,"138469","85935",206616,207645,519297,79006,277063,97955,452028,97118,"329873","289386",872138,194064,141587,536487,161550,374937,0,NA
"1025","Virginia",5,2013,4898617,3947762,950855,40560,910295,52223,4846394,3976916,"13104","15403","11049","266395","244043",122648,488364,"141149","85699",210257,210956,520596,78071,280714,101093,460902,98159,"336965","291349",869478,193091,140677,535710,162265,373445,0,NA
"1026","Virginia",5,2014,4953436,3972383,981053,40349,940704,54650,4898786,4029306,"13480","14341","11215","268054","244717",127677,492917,"148385","87084",207097,217426,517824,77200,287955,102246,466697,100529,"344219","300243",869480,192578,138966,537936,164079,373857,0,NA
"1027","Virginia",5,2015,5060270,4048926,1011344,39324,972020,52272,5007998,4134564,"13528","13757","11576","272643","247130",128784,500369,"166462","84140",211675,222677,535582,77557,294538,105622,482165,102107,"355761","308491",873434,196368,139807,537259,163213,374046,0,NA
"1028","Virginia",5,2016,5156659,4113850,1042809,38903,1003906,50870,5105789,4214953,"13928","12895","12016","280957","247146",122615,501495,"182340","83323",220422,226617,545441,78695,303689,106312,493172,107216,"367764","308910",890836,197710,152174,540952,165211,375741,0,NA
"1029","Virginia",5,2017,5229126,4151690,1077436,38074,1039362,47848,5181278,4291211,"14039","11582","11359","284982","248796",122667,503345,"197685","84099",223463,233330,559193,78076,311904,110005,500096,111231,"376396","308963",890067,197617,148341,544109,165709,378400,0,NA
"1030","Virginia",5,2018,5299069,4187177,1111892,37712,1074180,48755,5250314,4377586,"14332","10336","11449","292499","254287",121850,496900,"207097","83321",232143,238631,573989,81722,321450,112327,509907,114296,"379938","321112",872728,199196,124867,548665,165275,383390,0,NA
"1031","Virginia",5,2019,5329577,4241662,1087915,37120,1050795,46306,5283271,4406512,"13403","9490","11520","295766","256938",120860,484722,"222018","82555",228609,229738,578464,86141,327515,115347,522976,114117,"381502","324831",876759,201453,120467,554839,168243,386596,0,NA
"1032","Virginia",5,2020,5224726,4033049,1191677,36977,1154700,45197,5179529,4324867,"13463","8519","11672","310670","248212",118522,487579,"241130","80850",245622,245482,584709,86443,316224,105756,506816,98903,"311383","302912",854662,206190,121155,527317,159131,368186,0,NA
"1033","Virginia",5,2021,5392698,4131257,1261441,36284,1225157,44814,5347884,4488179,"13382","8794","11486","312848","250873",122747,507333,"255456","85544",256098,265149,605067,85879,331248,108791,515782,108333,"334572","308797",859705,206025,125095,528585,158912,369673,0,NA
"1034","Virginia",5,2022,5599585,4255727,1343858,36287,1307571,45900,5553685,4691478,"13625","9153","11606","321219","258604",129262,519275,"274811","92656",275590,292070,620179,92830,342218,113641,530153,115195,"361453","317938",862207,206269,119212,536726,157604,379122,0,NA
"1035","Washington",8,2001,3515729,2902109,613620,35472,578148,80048,3435681,2865343,"36871","5765","5099","213956","331347",131733,386388,"105729","108046",140321,132064,226955,31048,161795,52824,310030,73905,"222296","189171",570338,66105,73111,431122,137687,293435,NA,NA
"1036","Washington",8,2002,3489176,2865981,623195,34547,588648,78764,3410412,2823667,"38785","5066","4747","207801","300198",127183,380793,"102284","101191",140188,132555,223652,32105,162289,54255,319097,77441,"219854","194183",586745,69318,75587,441840,141245,300595,NA,NA
"1037","Washington",8,2003,3516324,2875510,640814,32733,608081,80415,3435909,2844532,"36122","5609","4718","211092","280993",126996,385797,"101272","100501",144120,140872,225464,33549,166684,58286,325992,78744,"223988","193733",591377,70260,76513,444604,141405,303199,NA,NA
"1038","Washington",8,2004,3585288,2913915,671373,31561,639812,73700,3511588,2916911,"37844","5558","4778","221826","278382",130852,388795,"105310","101375",144812,152104,233985,34205,178264,60774,331691,81912,"227977","196467",594677,69818,76030,448829,143405,305424,NA,NA
"1039","Washington",8,2005,3687833,2983029,704804,31097,673707,73800,3614033,3012892,"38717","5706","4851","240670","286269",134423,397465,"109097","104897",147613,165622,239973,34791,185453,61247,339171,83718,"236086","197123",601141,69648,77947,453546,144679,308867,NA,NA
"1040","Washington",8,2006,3798218,3072918,725300,30089,695211,73585,3724633,3119878,"38724","6150","5034","261037","300907",138388,403235,"112134","108828",150140,175284,247778,35143,195209,63576,349622,84827,"244857","199005",604755,69347,77001,458407,146096,312311,NA,NA
"1041","Washington",8,2007,3924866,3143374,781492,34669,746823,74330,3850536,3240655,"38567","6428","4980","277710","310601",142025,406468,"116418","114072",157307,185655,270292,36060,202020,64500,361912,88733,"252290","204617",609881,68750,77285,463846,147768,316078,NA,NA
"1042","Washington",8,2008,3954871,3177301,777570,34320,743250,81931,3872940,3246352,"38695","7197","5350","266154","307324",142277,400968,"114911","116900",161820,183420,278559,37054,196920,67148,373783,91510,"254073","202289",626588,70104,81110,475374,151597,323777,NA,NA
"1043","Washington",8,2009,3815623,3034348,781275,33814,747461,81381,3734242,3103465,"38530","6453","5223","219878","284108",134489,384543,"109831","114708",164074,175542,271199,34438,181989,68035,381554,89795,"241255","197821",630777,72675,81107,476995,151963,325032,NA,NA
"1044","Washington",8,2010,3771422,2997186,774236,33502,740734,81538,3689884,3057380,"38620","7371","5307","195823","274984",132339,379546,"107539","114236",155351,177389,274065,33960,182958,70141,385169,89767,"239690","193125",632504,75703,81653,475148,151987,323161,NA,NA
"1045","Washington",8,2011,3814269,3028819,785450,33186,752264,80380,3733889,3108369,"38915","6492","5198","188154","286935",134546,386790,"111207","116329",162052,179580,277277,35553,186112,70592,388641,90700,"244757","198539",625520,74055,80487,470978,149549,321429,NA,NA
"1046","Washington",8,2012,3909118,3129288,779830,32342,747488,88738,3820380,3199755,"41211","8895","5246","191459","298950",136088,392248,"115008","117038",159767,175828,280815,38587,188730,72030,431586,91882,"249717","204670",620625,73258,81999,465368,145424,319944,NA,NA
"1047","Washington",8,2013,3991747,3196805,794942,32555,762387,85868,3905879,3286640,"42168","8820","5174","201785","307350",139331,403855,"117846","118463",161511,179427,286861,41197,194639,75046,444284,92309,"259889","206685",619239,71776,80410,467053,145654,321399,NA,NA
"1048","Washington",8,2014,4094370,3280951,813419,32353,781066,85865,4008505,3387597,"43001","8489","5195","213834","308458",148669,418319,"124859","122337",158773,186876,295481,42916,199137,78239,452991,95980,"271566","212477",620908,71414,76191,473303,146834,326469,NA,NA
"1049","Washington",8,2015,4199164,3361729,837435,31926,805509,83649,4115515,3486684,"43055","9067","5465","227932","311776",151914,433043,"138717","125928",161817,192669,306455,45104,204196,80282,451082,95684,"283669","218829",628831,73255,75461,480115,147179,332936,NA,NA
"1050","Washington",8,2016,4313722,3451989,861733,31798,829935,84291,4229431,3586597,"42523","9533","5568","244553","311468",144688,445441,"149212","132676",167204,198630,315162,48326,211797,79861,462630,100384,"295404","221537",642834,74666,78280,489888,148484,341404,NA,NA
"1051","Washington",8,2017,4432271,3527789,904482,31458,873024,84177,4348094,3695451,"42665","8756","5313","258040","305078",145678,464694,"168388","139313",169128,206990,327563,48282,218795,81725,471652,106116,"303348","223927",652643,74943,77003,500697,150569,350128,NA,NA
"1052","Washington",8,2018,4537842,3609042,928800,31578,897222,85166,4452676,3799345,"43611","7038","5629","273402","307307",147709,463347,"185200","146567",175206,213384,337079,50021,221761,81713,485038,109998,"312232","233103",653331,74892,68749,509690,152453,357237,NA,NA
"1053","Washington",8,2019,4592322,3687321,905001,31037,873964,92285,4500037,3841188,"43678","6154","5763","278036","311482",147212,464882,"193646","155879",170838,204385,340857,50389,225933,84238,496464,109263,"317140","234949",658849,75859,67100,515890,153735,362155,NA,NA
"1054","Washington",8,2020,4435738,3494233,941505,30945,910560,87474,4348264,3705262,"42339","6134","5876","273502","289000",141830,463138,"204209","161319",183585,216279,339934,49299,212245,74718,491901,85804,"250110","214040",643002,78615,67920,496467,156155,340312,NA,NA
"1055","Washington",8,2021,4576236,3582684,993552,30771,962781,89988,4486248,3846570,"42143","6274","5993","283192","275518",143225,480988,"221639","173061",196984,235030,362814,49434,223334,76120,503054,91640,"266224","209903",639678,76862,69393,493423,150474,342949,NA,NA
"1056","Washington",8,2022,4815623,3750100,1065523,30686,1034837,89467,4726156,4078240,"42291","6348","6229","293062","284968",151031,426379,"252417","193803",211247,258438,391687,110782,236797,82243,511226,100348,"300278","218666",647916,75263,67991,504662,148497,356165,NA,NA
"1057","West Virginia",5,2001,872546,726708,145838,21560,124278,23505,849041,700449,"3814","27370","6943","50292","74355",26156,109900,"25622","15302",27358,18875,34190,2978,39647,11746,104117,12960,"58266","50558",148592,21243,10126,117223,45482,71741,0,2022
"1058","West Virginia",5,2002,871215,725998,145217,20014,125203,21847,849368,698315,"3956","26593","6740","48518","70859",25068,109064,"24952","13992",28342,19051,34644,3107,38829,12171,107576,14009,"59087","51757",151053,21975,10103,118975,46033,72942,0,2022
"1059","West Virginia",5,2003,868312,720507,147805,19660,128145,21903,846409,695584,"3581","26860","6390","48336","66723",24561,108853,"24460","14061",27309,19819,34980,3463,38654,11789,108541,14225,"61049","51930",150825,21995,10034,118796,46264,72532,0,2022
"1060","West Virginia",5,2004,879273,728989,150284,19265,131019,21391,857882,706290,"3711","28073","6306","50889","65298",25320,109849,"24992","13275",26586,21191,36344,3779,39955,11269,109708,15269,"61929","52547",151592,21857,10046,119689,46778,72911,0,2022
