Data Collection on Fixed Factors and Adoption Drivers,,,,,,,,,,,,,
Fellow: Jaros,,,,,,,,,,,,,
Local Area Unemployment Statistics - LAUS,,,,,,,,,,,,,
,,,,,,,,,,,,,
State/Region/Division:,States,,,,,,,,,,,,
Area: ,Statewide,,,,,,,,,,,,
Measure:,05 Employment,,,,,,,,,,,,
Seasonal:,Seasonally Adjusted,,,,,,,,,,,,
Code:,LAST0XXXXXXXXXXXXXX,,,,,,,,,,,,
Reference Link:,https://www.bls.gov/lau/data.htm,,,,,,,,,,,,
,,,,,,,,,,,,,
State,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Vermont,1987,276710,277284,277891,278594,279417,280322,281249,282148,282991,283674,284147,284419
Vermont,1988,284612,284900,285319,285854,286465,287058,287519,287813,288025,288346,288868,289543
Vermont,1989,290268,290891,291329,291524,291477,291283,291066,290940,290949,291105,291392,291779
Vermont,1990,292193,292532,292684,292594,292293,291798,291158,290455,289746,289064,288471,287976
Vermont,1991,287531,287185,286954,286853,286917,287183,287627,288132,288581,288880,289009,289048
Vermont,1992,289112,289260,289585,290128,290781,291445,292087,292702,293281,293810,294227,294523
Vermont,1993,294837,295262,295831,296532,297308,298058,298643,298997,299181,299321,299517,299812
Vermont,1994,300165,300496,300749,300896,300996,301126,301402,301895,302584,303388,304249,305032
Vermont,1995,305562,305831,305915,305912,305963,306175,306545,307029,307577,308126,308623,309086
Vermont,1996,309574,310072,310524,310928,311303,311674,312072,312472,312801,313029,313170,313290
Vermont,1997,313467,313831,314498,315426,316454,317458,318350,319023,319427,319574,319558,319529
Vermont,1998,319624,319885,320296,320875,321570,322255,322875,323507,324220,324999,325753,326404
Vermont,1999,326919,327290,327545,327707,327830,328009,328293,328685,329177,324268,323337,323624
Vermont,2000,324205,324723,324999,324995,324897,324652,324495,324481,324778,325306,325904,326377
Vermont,2001,326667,326768,326738,326676,326669,326771,326956,327148,327153,327184,327220,327354
Vermont,2002,327712,328144,328694,329214,329656,330022,330216,330228,330072,329869,329697,329532
Vermont,2003,329417,329428,329551,329633,329650,329612,329734,330060,330617,331312,332008,332584
Vermont,2004,332921,333079,333173,333284,333481,333673,333801,333804,333666,333408,333170,333118
Vermont,2005,333293,333670,334153,334735,335406,336067,336629,337107,337599,338090,338617,339065
Vermont,2006,339458,339814,340066,340228,340342,340491,340748,341041,341256,341316,341268,341046
Vermont,2007,340669,340209,339689,339220,338731,338202,337695,337292,337024,336920,336876,336942
Vermont,2008,336947,336962,336908,336807,336759,336700,336657,336553,336245,336676,336850,336817
Vermont,2009,336663,336555,336693,336680,337759,337370,336869,336203,335441,334741,334313,334269
Vermont,2010,334587,335112,335662,336179,336671,337045,337249,337379,337490,337644,337830,338046
Vermont,2011,338324,338562,338637,338522,338300,338158,338262,338593,339045,339478,339730,339740
Vermont,2012,339554,339323,339114,338929,338836,338854,338961,339130,339297,339352,339263,339030
Vermont,2013,338652,338233,337922,337842,337907,337989,338026,338014,338002,338053,338161,338282
Vermont,2014,338418,338564,338700,338778,338855,339022,339209,339376,339544,339734,339959,340228
Vermont,2015,340483,340633,340619,340437,340094,339631,339191,338865,338696,338740,338993,339377
Vermont,2016,339823,340271,340672,340979,341200,341376,341528,341692,341847,341970,342126,342361
Vermont,2017,342662,343009,343365,343726,344045,344240,344321,344285,344162,344034,343929,343953
Vermont,2018,344164,344581,345132,345656,346017,346171,346103,345913,345724,345619,345617,345676
Vermont,2019,345741,345754,345664,345508,345305,345098,344956,344942,345140,345433,345663,345513
Vermont,2020,344804,343598,342234,302630,306574,308347,311131,313378,315491,316513,317021,317197
Vermont,2021,317402,318005,319067,320415,321840,323073,324027,325029,325989,327236,328512,329837
Vermont,2022,331026,332142,333055,333866,334378,334711,334884,335037,335355,335960,336880,337983
Vermont,2023,339173,340354,341401,342272,342968,343519,344012,344469,344901,345358,345816,346333
Vermont,2024,346746,347070,347290,347490,347725,347900,347978,348018,348022,348030,348098,348204
Vermont,2025,348340,347942,346878,346021,345654,345211,344346,0,0,0,0,0
Virginia,1975,0,0,0,0,0,0,0,0,0,0,0,0
Virginia,1976,2187221,2186785,2187481,2190759,2194994,2199658,2203978,2207872,2212116,2216796,2222123,2228037
Virginia,1977,2234354,2240792,2246933,2252868,2258888,2265506,2273061,2281312,2289690,2297051,2302998,2308080
Virginia,1978,2314015,2321969,2331963,2342996,2353490,2361918,2367440,2370682,2373030,2376306,2381229,2386912
Virginia,1979,2391870,2395498,2398167,2400272,2402749,2406115,2410780,2416467,2422521,2428260,2432944,2436140
Virginia,1980,2437315,2436111,2432750,2428537,2424958,2423466,2424705,2428384,2433595,2439218,2444527,2449396
Virginia,1981,2453476,2456442,2458868,2460762,2461761,2461914,2461167,2459613,2457695,2455700,2453942,2453474
Virginia,1982,2455391,2459485,2464247,2468909,2473112,2476455,2479003,2481348,2484193,2488048,2493192,2498804
Virginia,1983,2504558,2511758,2521265,2533259,2547128,2561659,2575780,2588195,2598180,2606411,2613887,2621847
Virginia,1984,2631198,2641389,2651643,2661399,2670380,2678628,2686054,2693028,2699567,2705464,2710876,2715707
Virginia,1985,2719293,2721189,2721420,2720205,2718612,2718015,2719237,2722789,2728383,2734867,2740902,2745815
Virginia,1986,2750096,2754861,2760922,2768500,2777234,2786774,2796747,2806590,2816237,2825863,2835230,2844662
Virginia,1987,2853942,2862831,2871775,2881062,2890438,2899454,2908309,2917250,2926631,2936707,2947537,2958193
Virginia,1988,2967888,2976254,2982617,2987088,2990452,2993421,2996147,2998928,3002137,3005832,3010236,3015538
Virginia,1989,3021690,3028206,3034968,3041506,3047247,3052247,3056776,3060706,3063891,3067102,3070497,3073858
Virginia,1990,3077155,3080210,3082885,3085371,3087844,3089912,3091475,3093014,3094414,3095116,3095669,3096723
Virginia,1991,3098467,3101341,3104992,3109262,3114448,3120521,3126931,3132982,3138256,3142381,3145250,3147261
Virginia,1992,3148981,3151119,3154669,3159279,3163702,3167250,3169649,3170741,3171204,3172098,3173489,3175452
Virginia,1993,3178314,3181577,3184865,3188067,3190821,3192834,3194328,3195961,3198177,3200778,3203763,3207394
Virginia,1994,3211623,3216062,3220394,3225120,3231189,3238965,3248196,3258255,3268741,3279456,3289852,3298161
Virginia,1995,3303143,3305135,3304620,3302034,3298370,3294594,3291249,3288207,3284911,3281070,3276988,3273519
Virginia,1996,3271325,3270656,3271923,3274995,3279299,3284399,3289623,3294322,3297711,3299609,3300646,3301909
Virginia,1997,3304120,3307595,3312530,3318617,3324892,3330669,3336360,3342178,3347876,3352860,3356596,3359957
Virginia,1998,3363917,3368834,3374350,3380985,3388863,3396854,3403983,3410424,3416820,3423196,3428930,3432991
Virginia,1999,3435422,3437202,3439228,3441646,3444667,3449010,3454294,3459965,3465911,3472289,3479836,3488361
Virginia,2000,3497129,3505079,3511219,3515081,3517258,3518958,3521861,3527678,3536839,3548838,3561623,3572683
Virginia,2001,3580052,3583293,3583223,3580951,3577568,3573552,3569514,3564991,3560172,3556196,3553856,3554257
Virginia,2002,3557686,3563229,3569565,3576327,3583310,3590283,3596235,3600849,3603984,3605374,3605969,3606483
Virginia,2003,3607359,3608913,3611099,3613165,3614539,3616161,3619136,3623801,3629989,3636914,3643476,3648931
Virginia,2004,3652930,3655942,3658977,3662612,3667340,3673228,3680093,3687486,3694899,3701976,3708885,3716435
Virginia,2005,3725420,3736010,3748202,3761924,3776310,3789500,3800191,3808227,3814352,3820137,3826634,3833841
Virginia,2006,3842019,3850721,3858970,3866015,3871883,3877019,3882485,3889139,3896918,3905651,3914596,3922624
Virginia,2007,3928759,3933263,3936610,3939564,3942743,3946642,3951243,3956301,3962000,3967865,3974028,3980981
Virginia,2008,3988069,3994743,4000766,4005740,4009605,4012490,4014039,4013482,4009717,4001819,3989393,3973384
Virginia,2009,3955994,3939687,3926969,3918580,3912732,3907427,3900994,3892895,3883837,3875091,3868347,3864416
Virginia,2010,3863343,3864001,3865369,3867251,3869668,3871678,3872886,3873930,3875580,3878952,3884433,3892042
Virginia,2011,3900866,3909153,3914983,3917880,3919261,3921258,3925633,3932340,3940282,3948125,3954246,3957491
Virginia,2012,3958410,3958137,3957026,3955383,3954597,3956188,3960803,3968066,3976613,3984366,3989894,3992776
Virginia,2013,3993159,3992632,3993380,3996644,4001014,4004783,4007366,4009061,4010752,4013259,4017295,4022833
Virginia,2014,4029424,4036051,4041270,4043914,4044569,4044580,4043862,4042908,4042265,4041595,4040306,4038848
Virginia,2015,4037511,4036591,4037220,4039414,4042017,4043889,4045134,4045861,4046350,4048007,4051459,4055780
Virginia,2016,4060211,4063952,4066471,4068481,4071159,4074787,4079400,4084821,4090821,4097239,4104635,4113787
Virginia,2017,4124816,4137189,4149138,4159883,4169284,4176630,4181599,4184267,4185403,4186249,4187612,4190826
Virginia,2018,4196731,4205546,4215726,4223843,4227301,4226830,4224330,4222184,4222230,4225443,4231752,4240114
Virginia,2019,4249056,4257789,4265799,4273099,4279344,4284420,4288470,4292276,4297359,4302794,4307111,4307064
Virginia,2020,4301214,4291042,4282186,3790008,3854479,3895766,3949167,3994372,4034648,4058763,4074447,4082306
Virginia,2021,4087386,4093263,4104259,4117398,4131566,4144078,4155162,4167515,4180534,4197683,4216356,4236437
Virginia,2022,4255842,4273424,4287023,4298126,4306128,4312369,4317425,4322843,4330885,4343147,4359150,4376610
Virginia,2023,4394374,4410474,4423611,4433117,4438817,4441625,4443018,4443691,4443753,4443887,4443937,4444788
Virginia,2024,4445718,4447406,4449162,4450653,4452366,4453868,4455142,4456672,4458479,4460564,4462224,4463624
Virginia,2025,4464004,4455726,4441007,4427617,4412170,4398121,4389741,0,0,0,0,0
Washington,1975,0,0,0,0,0,0,0,0,0,0,0,0
Washington,1976,1448684,1447744,1448264,1453403,1460668,1469309,1478142,1486231,1494060,1501267,1507809,1513947
Washington,1977,1520202,1526991,1534090,1541604,1549592,1557812,1566370,1575687,1586047,1597242,1608743,1619954
Washington,1978,1630915,1641854,1653004,1664035,1674537,1684563,1693911,1702453,1710394,1718390,1727062,1736318
Washington,1979,1745712,1754947,1763853,1772426,1780875,1788809,1796135,1802870,1808953,1814343,1818777,1822052
Washington,1980,1823795,1823782,1822248,1819821,1817256,1815555,1815244,1816188,1817983,1819926,1821726,1823523
Washington,1981,1825199,1826408,1826932,1826388,1824426,1821164,1816699,1811541,1806332,1801718,1797934,1795213
Washington,1982,1793858,1793709,1794320,1795498,1797061,1798760,1800652,1802720,1804786,1806714,1808539,1810054
Washington,1983,1811300,1813117,1816087,1820577,1826638,1833813,1841493,1848695,1854701,1859415,1863054,1866244
Washington,1984,1869893,1874323,1879323,1884280,1888644,1892113,1894613,1896662,1898929,1902005,1906484,1912359
Washington,1985,1918681,1924359,1929001,1932809,1936247,1940140,1945100,1951610,1959559,1968250,1976863,1984867
Washington,1986,1992249,1999511,2007008,2014806,2022771,2030648,2038168,2045163,2051668,2057979,2064173,2070817
Washington,1987,2078221,2086195,2094683,2103590,2112830,2122192,2131528,2140596,2149396,2157799,2165815,2173171
Washington,1988,2179833,2186335,2192937,2199956,2207684,2216227,2225437,2235071,2244948,2254971,2265131,2275306
Washington,1989,2285623,2295772,2305913,2316148,2326141,2335585,2344421,2352654,2360340,2367935,2375432,2382533
Washington,1990,2388857,2394046,2397670,2399613,2400480,2400561,2400121,2399395,2398289,2396422,2394280,2392507
Washington,1991,2391320,2391090,2391695,2392924,2394699,2397010,2399548,2402130,2404921,2408042,2411536,2415492
Washington,1992,2420131,2425473,2431627,2438191,2444267,2449403,2453682,2457214,2460124,2462883,2465515,2468269
Washington,1993,2471712,2476109,2481560,2487964,2494871,2501788,2508295,2514427,2520669,2526931,2532912,2538450
Washington,1994,2543276,2547107,2550096,2553105,2557091,2562560,2569580,2577693,2586168,2594679,2603127,2610677
Washington,1995,2616680,2621336,2624927,2627726,2630554,2634138,2638668,2643908,2649481,2655113,2660731,2666670
Washington,1996,2673364,2681114,2690062,2699856,2710043,2720260,2730268,2739935,2748835,2756839,2764351,2772108
Washington,1997,2780626,2790111,2800612,2811885,2822946,2833183,2842660,2851203,2858767,2865143,2870123,2874206
Washington,1998,2877899,2881482,2884900,2888374,2892141,2895847,2899196,2902800,2907132,2912104,2916991,2920671
Washington,1999,2922692,2923343,2923269,2922864,2922292,2921918,2921622,2921095,2920338,2919772,2920158,2921488
Washington,2000,2923020,2923703,2922747,2919872,2915469,2910173,2905102,2901511,2899785,2899614,2899821,2899350
Washington,2001,2897453,2894098,2889572,2884384,2879367,2874831,2870838,2866721,2862415,2858423,2855163,2853291
Washington,2002,2853088,2854248,2856409,2859780,2864271,2869487,2874369,2878283,2881033,2882398,2883074,2883795
Washington,2003,2885269,2887923,2891411,2894813,2897637,2900714,2905138,2911255,2918915,2927723,2936966,2945827
Washington,2004,2953830,2961035,2968047,2975268,2982714,2990187,2997594,3005004,3012225,3019004,3025348,3031753
Washington,2005,3038690,3046336,3054949,3064434,3074400,3083885,3091872,3098111,3103156,3108005,3113373,3119320
Washington,2006,3125881,3132689,3139150,3145022,3150501,3155827,3161955,3169281,3177393,3186030,3194664,3202576
Washington,2007,3209447,3215551,3220990,3225988,3230870,3235943,3241175,3246722,3252969,3259370,3265550,3271194
Washington,2008,3275539,3278333,3279933,3280753,3281111,3281414,3281705,3281466,3279787,3275996,3269598,3260957
Washington,2009,3250945,3240826,3232218,3225830,3220888,3216244,3210512,3203160,3194772,3186382,3179633,3175647
Washington,2010,3174557,3175123,3175695,3175365,3173994,3171412,3167942,3164228,3160565,3157610,3155428,3154015
Washington,2011,3153428,3153179,3152752,3151995,3151304,3151432,3153220,3156673,3161249,3166053,3170127,3172848
Washington,2012,3174501,3175897,3176980,3177719,3179015,3181553,3185386,3190181,3195321,3199684,3202613,3204142
Washington,2013,3204570,3204926,3206630,3210292,3214598,3218288,3220953,3222773,3224470,3226956,3230824,3235897
Washington,2014,3241788,3248057,3254207,3259801,3265458,3272127,3279664,3287868,3296273,3304208,3311216,3317491
Washington,2015,3323383,3328956,3334727,3340930,3347069,3352409,3357201,3362097,3367955,3375795,3385688,3396833
Washington,2016,3408231,3418921,3428294,3436499,3444275,3452115,3460165,3468267,3476104,3483434,3490934,3499555
Washington,2017,3509739,3521606,3534092,3546253,3557230,3566177,3572716,3576913,3579485,3581595,3584149,3588913
Washington,2018,3597301,3609613,3624440,3638946,3650706,3659243,3665113,3669943,3675115,3681241,3688751,3697998
Washington,2019,3709080,3722107,3736651,3752090,3767130,3780599,3792109,3802203,3813294,3827171,3841503,3848926
Washington,2020,3844433,3827847,3703432,3296060,3388044,3422076,3466585,3507192,3545741,3569748,3584338,3593814
Washington,2021,3602924,3614849,3630372,3647634,3664114,3679307,3691251,3702998,3714349,3728754,3743158,3758184
Washington,2022,3772090,3784532,3795174,3804642,3810267,3814597,3815911,3815168,3814742,3817485,3823504,3831289
Washington,2023,3840382,3849401,3858125,3865615,3870038,3871629,3870733,3868911,3866181,3864256,3861744,3862677
Washington,2024,3863307,3865467,3868912,3873812,3879486,3883302,3884787,3884961,3883871,3884591,3885117,3885115
Washington,2025,3890804,3885702,3880562,3873113,3861098,3852663,3843909,0,0,0,0,0
West Virginia,1975,0,0,0,0,0,0,0,0,0,0,0,0
West Virginia,1976,657528,657606,658015,658570,658856,658702,658079,657241,656575,656262,656525,657502
West Virginia,1977,659288,661758,664459,667020,669106,670553,671492,672295,673320,674710,676347,677930
West Virginia,1978,679424,680937,682629,684445,686327,688317,690377,692316,693984,695437,696659,697515
West Virginia,1979,697830,697641,697294,697256,697801,698681,699659,700520,701055,701129,700754,699986
West Virginia,1980,698898,697536,695773,693509,690937,688549,686679,685505,685104,685327,686113,687467
West Virginia,1981,688917,689987,690691,691096,691244,691295,691298,691206,690913,690319,689203,687594
West Virginia,1982,685921,684374,682780,681112,679297,677206,674842,672285,669594,638807,627843,622997
West Virginia,1983,620062,618299,617480,617774,619135,621062,623617,626234,628895,631278,633011,634806
West Virginia,1984,636745,638709,640715,642431,643673,644528,644784,644536,643875,643238,642888,643114
West Virginia,1985,643675,644227,644371,644274,643751,643377,643005,643140,643789,644608,645172,645440
West Virginia,1986,645430,645847,646151,646819,647387,647810,648199,648356,648551,648683,648842,649124
West Virginia,1987,649393,649527,649635,649706,649578,649988,650473,651314,652764,654005,655116,656065
West Virginia,1988,656772,657567,658344,658973,659642,659869,659906,659731,659731,659723,660125,660799
West Virginia,1989,666359,671732,676377,680746,685082,689792,692623,700826,701476,701735,701322,700370
West Virginia,1990,699268,698397,697919,697708,697634,697432,696891,696076,695232,694519,694165,694122
West Virginia,1991,694119,694109,693980,693715,693388,693102,692894,692752,692697,692696,692748,693002
West Virginia,1992,693590,694392,695343,696260,696842,697037,697005,696943,697011,697384,697982,698577
West Virginia,1993,699049,699370,699628,699985,700545,701295,702196,703213,704365,705605,706836,708179
West Virginia,1994,709706,711292,712789,714171,715515,716977,718624,720338,721961,723372,724576,725297
West Virginia,1995,725317,724872,724295,723861,723800,724081,724504,724883,725051,724947,724622,724425
West Virginia,1996,724750,725663,727027,728600,730145,731478,732501,733183,733475,733425,733252,733070
West Virginia,1997,732914,732920,733231,733854,734597,735375,736205,737041,737821,738452,738826,739133
