"path","ext","size_bytes","mtime","last_commit","last_date","last_author","last_subject"
"job_market_data/synthetic_NCI_dfs/synthetic_Kentucky.csv","csv",3281,"2025-06-18 15:35:53.303896","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_Louisiana.csv","csv",3336,"2025-06-18 15:35:53.303946","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_Maine.csv","csv",3144,"2025-06-18 15:35:53.304001","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_Maryland.csv","csv",3285,"2025-06-18 15:35:53.304057","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_Michigan.csv","csv",3284,"2025-06-18 15:35:53.304113","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_Minnesota.csv","csv",3328,"2025-06-18 15:35:53.304166","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_Missouri.csv","csv",3284,"2025-06-18 15:35:53.304221","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_Nebraska.csv","csv",3243,"2025-06-18 15:35:53.304273","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_New Jersey.csv","csv",3383,"2025-06-18 15:35:53.304317","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_New York.csv","csv",3288,"2025-06-18 15:35:53.304372","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_North Carolina.csv","csv",3560,"2025-06-18 15:35:53.304424","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_North Dakota.csv","csv",3475,"2025-06-18 15:35:53.304477","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_Oregon.csv","csv",3189,"2025-06-18 15:35:53.304527","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_Pennsylvania.csv","csv",3472,"2025-06-18 15:35:53.304577","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_Rhode Island.csv","csv",3474,"2025-06-18 15:35:53.30463","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_South Carolina.csv","csv",3569,"2025-06-18 15:35:53.304688","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_Utah.csv","csv",3100,"2025-06-18 15:35:53.304741","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_Wisconsin.csv","csv",3337,"2025-06-18 15:35:53.3048","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/Synthetic_States_dfs/synthetic_Arizona.csv","csv",3234,"2025-06-18 15:35:53.175206","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_California.csv","csv",3382,"2025-06-18 15:35:53.175301","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Colorado.csv","csv",3289,"2025-06-18 15:35:53.175392","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Connecticut.csv","csv",3428,"2025-06-18 15:35:53.175472","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Delaware.csv","csv",3278,"2025-06-18 15:35:53.175566","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Georgia.csv","csv",3232,"2025-06-18 15:35:53.175659","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Illinois.csv","csv",3281,"2025-06-18 15:35:53.175745","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Indiana.csv","csv",3239,"2025-06-18 15:35:53.175828","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Iowa.csv","csv",3051,"2025-06-18 15:35:53.175918","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Kentucky.csv","csv",3290,"2025-06-18 15:35:53.175988","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Louisiana.csv","csv",3333,"2025-06-18 15:35:53.176086","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Maine.csv","csv",3142,"2025-06-18 15:35:53.176187","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Maryland.csv","csv",3288,"2025-06-18 15:35:53.17629","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Michigan.csv","csv",3235,"2025-06-18 15:35:53.176378","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Minnesota.csv","csv",3331,"2025-06-18 15:35:53.176476","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Missouri.csv","csv",3235,"2025-06-18 15:35:53.176566","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Nebraska.csv","csv",3279,"2025-06-18 15:35:53.176669","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_New Jersey.csv","csv",3380,"2025-06-18 15:35:53.17676","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_New York.csv","csv",3284,"2025-06-18 15:35:53.176847","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_North Carolina.csv","csv",3567,"2025-06-18 15:35:53.17694","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_North Dakota.csv","csv",3470,"2025-06-18 15:35:53.177031","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Oregon.csv","csv",3191,"2025-06-18 15:35:53.177127","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Pennsylvania.csv","csv",3477,"2025-06-18 15:35:53.17726","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Rhode Island.csv","csv",3469,"2025-06-18 15:35:53.177402","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_South Carolina.csv","csv",3572,"2025-06-18 15:35:53.177504","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Utah.csv","csv",3093,"2025-06-18 15:35:53.177603","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/Synthetic_States_dfs/synthetic_Wisconsin.csv","csv",3331,"2025-06-18 15:35:53.177705","a0f1bc6","2024-10-01","Ben Jaros","Created folder for Synthetic dfs"
"job_market_data/SyntheticControl_Difference_observed.png","png",41914,"2025-06-18 15:35:53.175042","9df247f","2024-09-21","Ben Jaros","Synthetic Control Attempt"
"job_market_data/Trail_Percent_Change_CI.R","R",7050,"2025-06-18 15:35:53.178329","c2db07e","2024-09-24","Ben Jaros","Created Percentage Change in CI script"
"job_market_data/TreatmentYear_Shift_synIllinois_NCPC_CI.png","png",61381,"2025-06-18 15:35:53.178564","1e7132c","2024-09-22","Ben Jaros","Tried Shift up at Treatment Year"
"job_market_data/TWFE_redo_Spring_2025_CI.R","R",4694,"2025-06-18 15:35:53.17819","15d322c","2025-02-14","Ben Jaros","TWFE Results"
"job_market_data/TWFE_Reg_summaries.xlsx","xlsx",10706,"2025-06-18 15:35:53.177896","15d322c","2025-02-14","Ben Jaros","TWFE Results"
"job_market_data/TWFE_SSFA_stata_theme.png","png",37104,"2025-06-18 15:35:53.178067","60f36a9","2024-12-14","Ben Jaros","Create TWFE_SSFA_stata_theme.png"
"job_market_data/twoWFE_LogTotRev_result.csv","csv",3076,"2025-06-18 15:35:53.304862","fe716f4","2024-06-19","Ben Jaros","2WFE- Final Plots, R Script, etc"
"job_market_data/Unit Contribution Plot- Syn DiD Indiana.png","png",43588,"2025-06-18 15:35:53.178755","0f0f5cf","2024-07-01","Ben Jaros","Plots and Code- SynDiD- Indiana"
"job_market_data/word_background_docs_jmp/Differences_From_Giroud.docx","docx",17496,"2025-06-18 15:35:53.304979","b6dac71","2024-05-30","Ben Jaros","Background Docs for Data"
"job_market_data/word_background_docs_jmp/Jaros_Appendix C_StateCIT_ApportionmentHistory_ByState.docx","docx",128851,"2025-06-18 15:35:53.305191","b6dac71","2024-05-30","Ben Jaros","Background Docs for Data"
"job_market_data/word_background_docs_jmp/questions_individual_states_formulas_For_Cost_Practitioners.docx","docx",27075,"2025-06-18 15:35:53.305304","b6dac71","2024-05-30","Ben Jaros","Background Docs for Data"
"Jonathan_DiD_PreTrendCharts_2_15_24.R","R",5960,"2025-06-18 15:35:52.875426","e903c17","2024-02-16","Ben Jaros","Changes/Plots Made for Jonathan"
"LogRev_Appt_Merge_1976-2021.csv","csv",108143,"2025-06-18 15:35:52.875607","44094d8","2024-02-15","Ben Jaros","New Base Clean File for DiD Plots"
"Long_Gir_My_App_Comb_clean.csv","csv",45510,"2025-06-18 15:35:52.875806","ea6e221","2023-10-13","Ben Jaros","Plot Code"
"Long_Gir_My_App_Comb.csv","csv",50076,"2025-06-18 15:35:52.875731","ea6e221","2023-10-13","Ben Jaros","Plot Code"
"MasterMerge_RealRev_EventDates.csv","csv",278269,"2025-06-18 15:35:52.876201","105d790","2023-10-03","Ben Jaros","Add files via upload"
"Merge_CIT_Rate_Gir_TF_SSF.R","R",506,"2025-06-18 15:35:52.87639","85fb163","2023-10-03","Ben Jaros","Add files via upload"
"MergeGirDifference.R","R",1832,"2025-06-18 15:35:52.876315","ea6e221","2023-10-13","Ben Jaros","Plot Code"
"My_App_Long.csv","csv",40303,"2025-06-18 15:35:52.876567","1b6ea0d","2023-10-04","Ben Jaros","Audit to Apportionment"
"My_App_Pre2013.csv","csv",29094,"2025-06-18 15:35:52.876684","1b6ea0d","2023-10-04","Ben Jaros","Audit to Apportionment"
"My_App_Wide.csv","csv",8996,"2025-06-18 15:35:52.876922","1b6ea0d","2023-10-04","Ben Jaros","Audit to Apportionment"
"My_App_Wide.numbers","numbers",203904,"2025-06-18 15:35:52.877363","53532ef","2023-10-13","Ben Jaros","Giroud Diff resolutio"
"My_App_Wide2.csv","csv",8865,"2025-06-18 15:35:52.877507","53532ef","2023-10-13","Ben Jaros","Giroud Diff resolutio"
"MyAppt_Wide2Long_CompGir.R","R",2226,"2025-06-18 15:35:52.876465","1b6ea0d","2023-10-04","Ben Jaros","Audit to Apportionment"
"NE_DiD_Set_up.csv","csv",75992,"2025-06-18 15:35:52.87764","fcb8761","2024-02-08","Ben Jaros","Create NE_DiD_Set_up.csv"
"NebraskaCleanForDiD.R","R",2802,"2025-06-18 15:35:52.877733","ddf0bc1","2024-02-09","Ben Jaros","Created Separate File to Run DiD for NE"
"NebraskaDiD.R","R",2819,"2025-06-18 15:35:52.877797","ddf0bc1","2024-02-09","Ben Jaros","Created Separate File to Run DiD for NE"
"new_state_year_panel.csv","csv",23137,"2025-06-18 15:35:53.305378","3be32b2","2023-06-24","Ben Jaros","Add files via upload"
"Oct_App_Long.csv","csv",40236,"2025-06-18 15:35:52.877864","ea6e221","2023-10-13","Ben Jaros","Plot Code"
"Plot_byRegion.R","R",7915,"2025-06-18 15:35:52.877939","bb29b70","2023-11-01","Ben Jaros","Final Plots_NTA"
"plot_pics/2WFE_SSFA_coefficient_estimate_Density_dist_6_17_24.png","png",35699,"2025-06-18 15:35:53.305544","410b1e4","2024-06-17","Ben Jaros","2WFE Plots, Region Data, Plots code, F-test, history"
"plot_pics/2WFE_SSFA_coefficient_estimate_scatter_plot_6_17_24.png","png",41345,"2025-06-18 15:35:53.305689","410b1e4","2024-06-17","Ben Jaros","2WFE Plots, Region Data, Plots code, F-test, history"
"plot_pics/Average_CIT_DirectSwitchers_Plot_Simple.png","png",121319,"2025-06-18 15:35:53.305942","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/CIT_detrend_2004_2010.png","png",39094,"2025-06-18 15:35:53.306074","3003b3c","2024-06-25","Ben Jaros","Detrend CIT and Total Revenue"
"plot_pics/CIT_perCapita_SimpleDiD_2007_2010.png","png",41396,"2025-06-18 15:35:53.306367","848b71f","2024-06-23","Ben Jaros","Real Rev and CIt per capita"
"plot_pics/CIT_perCapita_SimpleDiD.png","png",66718,"2025-06-18 15:35:53.306233","848b71f","2024-06-23","Ben Jaros","Real Rev and CIt per capita"
"plot_pics/Coef_plot_2WFE_No_NAstates_6_6_19_24.png","png",62308,"2025-06-18 15:35:53.306538","fe716f4","2024-06-19","Ben Jaros","2WFE- Final Plots, R Script, etc"
"plot_pics/comp_2007_switch_sDiD.png","png",108675,"2025-06-18 15:35:53.318304","fa58624","2024-07-06","Ben Jaros","sDiD plots for 2007 switchers, etc"
"plot_pics/Conn_comp.png","png",77981,"2025-06-18 15:35:53.306735","5594459","2024-07-16","Ben Jaros","Connecticut plots"
"plot_pics/Conn_sDiD.png","png",51451,"2025-06-18 15:35:53.30689","5594459","2024-07-16","Ben Jaros","Connecticut plots"
"plot_pics/Conn_spaghetti.png","png",63972,"2025-06-18 15:35:53.307063","5594459","2024-07-16","Ben Jaros","Connecticut plots"
"plot_pics/detrend_CIT_all_years.png","png",61886,"2025-06-18 15:35:53.31852","3003b3c","2024-06-25","Ben Jaros","Detrend CIT and Total Revenue"
"plot_pics/Detrended_real_total_collections_capita.png","png",66473,"2025-06-18 15:35:53.307242","3003b3c","2024-06-25","Ben Jaros","Detrend CIT and Total Revenue"
"plot_pics/DiD Plot Ne to smaller Control Group.png","png",107003,"2025-06-18 15:35:53.307492","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/DiD Plot_ NE to ND and KS.png","png",83747,"2025-06-18 15:35:53.307694","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Full_2WFE_coef_plot_6_19_24.png","png",150766,"2025-06-18 15:35:53.308041","90bc424","2024-06-19","Ben Jaros","Plots for 2WFE, Code for those plot"
"plot_pics/Maine_comp_sDiD.png","png",76605,"2025-06-18 15:35:53.308241","248c15f","2024-07-12","Ben Jaros","Maine sDiD"
"plot_pics/Maine_sDiD.png","png",48764,"2025-06-18 15:35:53.308392","248c15f","2024-07-12","Ben Jaros","Maine sDiD"
"plot_pics/Maine_spaghetti.png","png",77227,"2025-06-18 15:35:53.308602","248c15f","2024-07-12","Ben Jaros","Maine sDiD"
"plot_pics/Midwest Control Group- NE- Revenue.png","png",59684,"2025-06-18 15:35:53.308788","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Midwest Control-NE Log Rev Plot.png","png",60432,"2025-06-18 15:35:53.308979","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/NE_DiDPlot_To Never Switchers.png","png",96467,"2025-06-18 15:35:53.309798","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/NE- All Non-PhaseSwitches Control DiD Plot- Log Revenue.png","png",55494,"2025-06-18 15:35:53.309171","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/NE- NonSwitch_ REV Plot.png","png",62540,"2025-06-18 15:35:53.309359","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/NE-NonSwitch_Log Rev Plot.png","png",60269,"2025-06-18 15:35:53.309544","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/parallel_trends_2007_sDiD.png","png",68502,"2025-06-18 15:35:53.318733","fa58624","2024-07-06","Ben Jaros","sDiD plots for 2007 switchers, etc"
"plot_pics/Plot if State's Log revenue_ Control Group + NE.png","png",136779,"2025-06-18 15:35:53.310004","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Policy_Coef_plot_2WFE_6_19_24.png","png",66742,"2025-06-18 15:35:53.3102","fe716f4","2024-06-19","Ben Jaros","2WFE- Final Plots, R Script, etc"
"plot_pics/Real_perCapita_Total_Rev_plot_6_23.png","png",127641,"2025-06-18 15:35:53.310416","ca7d14b","2024-06-23","Ben Jaros","Revenue per Capita"
"plot_pics/Rplot.png","png",166689,"2025-06-18 15:35:53.310803","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Rplot01.png","png",125277,"2025-06-18 15:35:53.311111","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Rplot02.png","png",132972,"2025-06-18 15:35:53.311422","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Rplot03.png","png",101904,"2025-06-18 15:35:53.31167","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Rplot04.png","png",110589,"2025-06-18 15:35:53.311941","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Rplot05.png","png",93387,"2025-06-18 15:35:53.312226","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Rplot06.png","png",111606,"2025-06-18 15:35:53.312545","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Rplot07.png","png",56168,"2025-06-18 15:35:53.312743","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Rplot08.png","png",55707,"2025-06-18 15:35:53.312963","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Rplot09.png","png",29455,"2025-06-18 15:35:53.313123","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Rplot10.png","png",177270,"2025-06-18 15:35:53.313669","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Rplot11.png","png",99331,"2025-06-18 15:35:53.31399","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Rplot12.png","png",118204,"2025-06-18 15:35:53.314346","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Rplot13.png","png",107409,"2025-06-18 15:35:53.31491","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Rplot14.png","png",109125,"2025-06-18 15:35:53.315236","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Rplot15.png","png",119791,"2025-06-18 15:35:53.315579","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Rplot16.png","png",69887,"2025-06-18 15:35:53.315792","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
"plot_pics/Rplot17.png","png",75770,"2025-06-18 15:35:53.316101","0776274","2024-05-20","Ben Jaros","Merged Plots into Folders"
